location_id,name,brand,address,city,state,zip_code,phone,latitude,longitude,website,is_kroger_banner,status,status_basis,source,api_collected_at_utc,department_count
02400743,Kroger - Tyler Center,KROGER,12611 Taylorsville Rd Ste 102,Louisville,KY,40299,5022610251,38.1887948,-85.5190563,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,40
02400780,Kroger - Valley Commons,KROGER,10645 Dixie Hwy,Louisville,KY,40272,5029375205,38.098672,-85.8696973,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
02400764,Kroger - Westport Plaza,KROGER,9501 Westport Rd,Louisville,KY,40241,5024250065,38.2883838,-85.5745714,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
02400785,Kroger Marketplace - Kroger Marketplace Dixie Hwy,KROGER,4915A Dixie Hwy,Louisville,KY,40216,5024488215,38.167742,-85.826118,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,48
02400563,Kroger - Island Ford Shops,KROGER,545 Island Ford Rd,Madisonville,KY,42431,2708211059,37.3495886,-87.4898361,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
01400420,Kroger - Maysville,KROGER,381 Market Square Dr,Maysville,KY,41056,6069563140,38.626588,-83.790516,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,43
02400355,Kroger - Village Square,KROGER,515 N 12Th St,Middlesboro,KY,40965,6062483410,36.613695,-83.7048852,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
02400356,Kroger - Eastgate SC,KROGER,12501 Shelbyville Rd,Middletown,KY,40243,5022447957,38.245021,-85.520782,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,52
02400734,Kroger - Trademore Center,KROGER,300 Kroger CTR,Morehead,KY,40351,6067847529,38.1920522,-83.4852587,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
02400712,Kroger - Indian Mound Dr,KROGER,810 Indian Mound Dr,Mount Sterling,KY,40353,8594974314,38.061095,-83.953677,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
02400758,Kroger - Eastbrooke Pkwy,KROGER,234 Eastbrooke Pkwy,Mount Washington,KY,40047,5025381240,38.0566759,-85.5369129,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
02500435,Kroger - Murray,KROGER,808 N 12Th St,Murray,KY,42071,2707593021,36.6250487,-88.3128289,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
01400473,Kroger - Newport,KROGER,20 W 6th St,Newport,KY,41071,8596632260,39.0894902,-84.494807,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,39
01400423,Kroger Marketplace - I-471 Memorial Pkwy Carothers Rd,KROGER,130 Pavilion Pkwy,Newport,KY,41071,8592925640,39.0902737,-84.4783988,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,56
02400708,Kroger - Bellerive Plaza,KROGER,170 Bellerive Blvd,Nicholasville,KY,40356,8592191058,37.984358,-84.589651,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
02400766,Kroger - Brannon Crossing,KROGER,200 E Brannon Rd,Nicholasville,KY,40356,8599714300,37.9545949,-84.5362087,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,40
02400713,Kroger - Kimberly Square,KROGER,995 S Main St,Nicholasville,KY,40356,8598871201,37.8656145,-84.5810068,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
02400336,Kroger - Commerce Plaza,KROGER,2308 Highway 144,Owensboro,KY,42303,2709261433,37.7786262,-87.0805567,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,22
02400718,Kroger - Starlite Drive,KROGER,1670 Starlite Dr,Owensboro,KY,42301,2709261607,37.7543167,-87.1507249,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
02400770,Kroger - Wesleyan Park Plaza,KROGER,2630 Frederica St,Owensboro,KY,42301,2706849411,37.7502708,-87.1138636,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,39
02500250,Kroger - Hannan Plaza,KROGER,501 Lone Oak Rd,Paducah,KY,42003,2704438806,37.0630583,-88.6408623,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,17
02500338,Kroger - Paducah - Southside,KROGER,3275 Irvin Cobb Dr,Paducah,KY,42003,2704422043,37.0513042,-88.5701865,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,21
02500414,Kroger - Park Ave,KROGER,3141 Park Ave,Paducah,KY,42001,2704440596,37.0857824,-88.6464939,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,22
02400873,Kroger - Copper Creek SC,KROGER,100 Copper Creek Dr,Powderly,KY,42367,2703386661,37.2329598,-87.1609475,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
02400389,Kroger - Prospect Village,KROGER,5929 Timber Ridge Dr,Prospect,KY,40059,5022922464,38.3401873,-85.6213966,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,50
02400705,Kroger Marketplace - Richmond Plaza,KROGER,890 Richmond Plz,Richmond,KY,40475,8596241092,37.7313245,-84.2739544,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,54
02400900,Kroger - Northridge,KROGER,181 S Highway 127,Russell Springs,KY,42642,2702167007,37.0636421,-85.0716963,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
02400387,Kroger - Woodlawn SC,KROGER,291 N Hubbards Ln Ste 130,Saint Matthews,KY,40207,5028958332,38.2584937,-85.6367782,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,44
02400777,Kroger Marketplace - Hi-Point SC,KROGER,311 Boone Station Rd,Shelbyville,KY,40065,5026331625,38.2157434,-85.2063739,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,58
02400728,Kroger - Shepherds Crossing,KROGER,185 Adam Shepherd Pkwy,Shepherdsville,KY,40165,5025437242,37.9917289,-85.7107807,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
02400757,Kroger - Tradewinds SC,KROGER,181 S Highway 27,Somerset,KY,42501,6066785147,37.0908091,-84.619284,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
02400745,Kroger Marketplace - Kroger Marketplace Stonegate Ctr,KROGER,50 Stonegate Ctr,Somerset,KY,42501,6066780202,37.05772,-84.626986,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,53
02400411,Kroger - W College Ave,KROGER,179 W College Ave,Stanton,KY,40380,6066632873,37.8443276,-83.8617452,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
01400454,Kroger Marketplace - Union Marketplace,KROGER,9001 US Highway 42,Union,KY,41091,8593349400,38.962402,-84.67646,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,40
02400774,Kroger Marketplace - Versailles Marketplace,KROGER,212 Kroger Way,Versailles,KY,40383,8598737704,38.052959,-84.711332,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,61
01400367,Kroger Marketplace - Walton KY Marketplace,KROGER,635 Chestnut Dr,Walton,KY,41094,8593790023,38.856209,-84.616966,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,59
02400916,Kroger - Kroger Whitley City,KROGER,1187 N Highway 27,Whitley City,KY,42653,6065882000,36.7392776,-84.4739834,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
02400402,Kroger - Bypass Rd Hwy 1958,KROGER,1661 Bypass Rd,Winchester,KY,40391,8597454959,37.994292,-84.2178122,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,47
03500381,Kroger - Alex,KROGER,1422 Macarthur Dr,Alexandria,LA,71301,3184421851,31.2825225,-92.4765546,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
03500534,Kroger Marketplace - Airline,KROGER,1050 George Dement Blvd,Bossier City,LA,71111,3187471424,32.550501,-93.706843,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,50
03400394,Kroger - Country Club,KROGER,2010 Country Club Rd,Lake Charles,LA,70605,3379904901,30.1709295,-93.2515125,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,48
03500539,Kroger - Bayou Walk,KROGER,6652 Youree Dr,Shreveport,LA,71105,3187959944,32.4447117,-93.7219479,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,39
03500427,Kroger - Canterbury Square,KROGER,9155 Mansfield Rd,Shreveport,LA,71118,3186882010,32.4038478,-93.8007706,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
03500533,Kroger Marketplace - Shreveport Marketplace,KROGER,9484 Ellerbe Rd Ste 100,Shreveport,LA,71106,3185176972,32.393817,-93.728832,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
03400747,Kroger - Sulphur Store,KROGER,1421 Beglis Pkwy,Sulphur,LA,70663,3375289913,30.226548,-93.3610573,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
01800450,Kroger - Algonac,KROGER,2600 Pointe Tremble Rd,Algonac,MI,48001,8106714001,42.6177818,-82.5484643,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
01800605,Kroger - Plymouth Nixon,KROGER,2641 Plymouth Rd,Ann Arbor,MI,48105,7349940600,42.304858,-83.70905,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
01800365,Kroger - Washtenaw,KROGER,3615 Washtenaw Ave,Ann Arbor,MI,48104,7342745390,42.2582623,-83.6888212,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
01800688,Kroger - Westgate,KROGER,400 S Maple Rd,Ann Arbor,MI,48103,7342132340,42.27757,-83.78211,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
01800424,Kroger - Bay City,KROGER,945 N Euclid Ave,Bay City,MI,48706,9896863590,43.6147184,-83.9164824,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
01800685,Kroger - Birmingham,KROGER,685 E Maple Rd,Birmingham,MI,48009,2487231151,42.5472653,-83.2105627,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
01800656,Kroger Fresh Fare - Bloomfield Plaza,KROGER,4099 Telegraph Rd,Bloomfield Hills,MI,48302,2486472204,42.5804088,-83.2792701,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,15
01800440,Kroger Fresh Fare - Maple Lasher,KROGER,3600 W Maple Rd,Bloomfield Hills,MI,48301,2485300302,42.5464177,-83.2624994,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
01800437,Kroger - Bridgeport,KROGER,6370 Dixie Hwy,Bridgeport,MI,48722,9897770881,43.3530576,-83.8711356,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,15
01800638,Kroger - Brighton,KROGER,9968 E Grand River Ave,Brighton,MI,48116,8102256200,42.5194418,-83.7625783,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,39
01800458,Kroger - Brownstown,KROGER,23849 West Rd,Brownstown,MI,48134,7345611205,42.136546,-83.264245,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
01800708,Kroger - Gibraltar,KROGER,20645 Gibraltar Rd,Brownstown TWP,MI,48183,7346750451,42.093487,-83.2345789,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,41
01800406,Kroger - Burton,KROGER,1200 E Bristol Rd,Burton,MI,48529,8102346863,42.9731275,-83.6864506,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800671,Kroger - Canton,KROGER,1905 N Canton Center Rd,Canton,MI,48187,7348448910,42.3194296,-83.4918564,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
01800703,Kroger - Michigan Canton,KROGER,45540 Michigan Ave,Canton,MI,48188,7343972368,42.2742085,-83.4882238,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
01800709,Kroger - Davisburg,KROGER,9741 Dixie Hwy,Clarkston,MI,48348,2489220416,42.7571904,-83.483433,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
01800620,Kroger - Dixie Maybee,KROGER,6625 Dixie Hwy,Clarkston,MI,48346,2486208700,42.716825,-83.416074,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
01800651,Kroger - Sashabaw,KROGER,5990 Sashabaw Rd,Clarkston,MI,48346,2489223164,42.7223064,-83.3760863,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
01800528,Kroger - Garfield,KROGER,41941 Garfield Rd,Clinton Township,MI,48038,5862639555,42.6049501,-82.9547929,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,43
01800634,Kroger - Commerce Township,KROGER,47060 W Pontiac Trl,Commerce Township,MI,48390,2489607730,42.5264004,-83.5148759,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
01800729,Kroger - Commerce Twp,KROGER,2905 Union Lake Rd,Commerce Township,MI,48382,2487796200,42.594102,-83.443958,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,43
01800363,Kroger - Fourteen Mile,KROGER,39950 W 14 Mile Rd,Commerce Township,MI,48390,2483136620,42.5277096,-83.440608,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
01800714,Kroger - Davison,KROGER,700 N State Rd,Davison,MI,48423,8106534175,43.036342,-83.516262,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
01800443,Kroger - Eastborn,KROGER,15255 Michigan Ave,Dearborn,MI,48126,3138274022,42.3156052,-83.1921151,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
01800697,Kroger - Westborn,KROGER,23303 Michigan Ave,Dearborn,MI,48124,3135621762,42.3007844,-83.2619363,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,46
01800441,Kroger - Dearborn Heights,KROGER,26400 Ford Rd,Dearborn Heights,MI,48127,3138273715,42.3290109,-83.300081,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800577,Kroger - Dundee,KROGER,571 E Monroe St,Dundee,MI,48131,7345293242,41.9534377,-83.6416822,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
01800890,Kroger - East Lansing,KROGER,1550 W Lake Lansing Rd,East Lansing,MI,48823,5173519361,42.7623119,-84.5051057,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
01800635,Kroger - Essexville,KROGER,2910 Center Ave,Essexville,MI,48732,9898928037,43.5928971,-83.8463583,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
01800661,Kroger - 11 Middlebelt,KROGER,25780 Middlebelt Rd,Farmington Hills,MI,48336,2484714444,42.483617,-83.337053,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
01800619,Kroger - Halstead Village,KROGER,37550 W 12 Mile Rd,Farmington Hills,MI,48331,2484893170,42.4992821,-83.4187962,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800416,Kroger - Fenton,KROGER,15100 Silver Pkwy,Fenton,MI,48430,8102082200,42.802738,-83.736167,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
01800642,Kroger - Royal Oak Twp,KROGER,8920 W 8 Mile Rd,Ferndale,MI,48220,2484143790,42.446835,-83.15995,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
01800404,Kroger - Carmen,KROGER,G3288 Corunna Rd,Flint,MI,48532,8102356435,43.0027954,-83.7443797,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,18
01800413,Kroger - Corunna Dye,KROGER,5249 Corunna Rd,Flint,MI,48532,8107320130,43.0004423,-83.7820033,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
01800115,Kroger - Richfield Center,KROGER,3838 Richfield Rd,Flint,MI,48506,8107360320,43.049785,-83.636507,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
01800419,Kroger - Flushing,KROGER,1542 E Pierson Rd,Flushing,MI,48433,8106593121,43.0591364,-83.8154509,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
01800436,Kroger - Frankenmuth,KROGER,435 N Main St,Frankenmuth,MI,48734,9896522621,43.3405065,-83.7365319,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
01800409,Kroger - Grand Blanc,KROGER,12731 S Saginaw St,Grand Blanc,MI,48439,8106956384,42.9201229,-83.618802,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,41
01800415,Kroger Fresh Fare - Grosse Ile,KROGER,8999 Macomb St,Grosse Ile,MI,48138,7346752070,42.129994,-83.157607,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
01800784,Kroger - Grosse Pointe,KROGER,16919 Kercheval Ave,Grosse Pointe Park,MI,48230,3138846035,42.389913,-82.917489,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
01800454,Kroger Fresh Fare - Grosse Pointe Woods,KROGER,20422 Mack Ave,Grosse Pointe Woods,MI,48236,3133081035,42.439152,-82.907046,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
01800710,Kroger - Harper Woods,KROGER,20903 Harper Ave,Harper Woods,MI,48225,3136420823,42.4497882,-82.9158888,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800622,Kroger - Metro Crocker,KROGER,26300 Crocker Blvd,Harrison Township,MI,48045,5869540400,42.5700342,-82.850733,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
01800447,Kroger - Hazel Park,KROGER,23101 John R Rd,Hazel Park,MI,48030,2486581641,42.4628285,-83.105622,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,41
01800681,Kroger - Hillsdale,KROGER,290 W Carleton Rd,Hillsdale,MI,49242,5174390800,41.9324691,-84.6433033,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800887,Kroger - Holt,KROGER,2495 Cedar St,Holt,MI,48842,5176944119,42.6542682,-84.5342633,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
01800444,Kroger - Hartland,KROGER,10059 E Highland Rd,Howell,MI,48843,8109912350,42.6350517,-83.7542589,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800720,Kroger - Howell,KROGER,108 W Highland Rd,Howell,MI,48843,5175520126,42.6243613,-83.9274952,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
01800465,Kroger - Imlay City,KROGER,1821 S Cedar St,Imlay City,MI,48444,8107213260,43.0121413,-83.0696902,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
01800680,Kroger - Jackson,KROGER,1100 W Argyle St,Jackson,MI,49202,5177885354,42.2635662,-84.4266767,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
01800637,Kroger - Lake Orion,KROGER,460 N Lapeer Rd,Lake Orion,MI,48362,2486930486,42.7900304,-83.2439908,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
01600864,Kroger Marketplace - Bedford Marketplace,KROGER,3462 Sterns Rd,Lambertville,MI,48144,7348544990,41.7509665,-83.6284163,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
01800888,Kroger - Delta,KROGER,6430 W Saginaw Hwy,Lansing,MI,48917,5178861060,42.742644,-84.644243,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
01800852,Kroger - Frandor,KROGER,443 Mall Ct,Lansing,MI,48912,5173322090,42.73851,-84.507486,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,17
01800884,Kroger - Holmes Logan,KROGER,921 W Holmes Rd,Lansing,MI,48910,5173936622,42.6950021,-84.5652686,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
01800600,Kroger - Lapeer,KROGER,540 S Main St,Lapeer,MI,48446,8106649234,43.0442914,-83.322996,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,39
01800693,Kroger - Lincoln Park,KROGER,2060 Dix Hwy,Lincoln Park,MI,48146,3133867189,42.2549204,-83.1954836,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800618,Kroger - 5 Merriman,KROGER,30935 5 Mile Rd,Livonia,MI,48154,7344211685,42.396646,-83.3484779,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
01800615,Kroger - 8 Farmington,KROGER,33523 8 Mile Rd,Livonia,MI,48152,2484716780,42.4394217,-83.3820762,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
01800684,Kroger - 21 Card,KROGER,21555 21 Mile Rd,Macomb,MI,48044,5864210768,42.64489,-82.898421,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,44
01800716,Kroger - 26 Mile,KROGER,16450 26 Mile Rd,Macomb,MI,48042,5866778725,42.7141916,-82.9630513,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
01800277,Kroger - Midland,KROGER,2808 Ashman St,Midland,MI,48640,9898358427,43.6245613,-84.2283509,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
01800576,Kroger - Milan,KROGER,531 W Main St,Milan,MI,48160,7344391140,42.0889446,-83.6978522,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
01800526,Kroger - Milford,KROGER,670 Highland Ave,Milford,MI,48381,2486851528,42.5939579,-83.604164,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
01800579,Kroger - Frenchtown,KROGER,3833 N Dixie Hwy,Monroe,MI,48162,7342891070,41.9480062,-83.312852,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
01800578,Kroger - Monroe,KROGER,850 S Monroe St,Monroe,MI,48161,7344575500,41.9088975,-83.4059892,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
01800407,Kroger - Mt Morris,KROGER,7188 N Saginaw Rd,Mount Morris,MI,48458,8106702840,43.1100943,-83.6925448,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
01800724,Kroger - New Baltimore,KROGER,35000 23 Mile Rd,New Baltimore,MI,48047,5867255660,42.6746106,-82.7580919,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
